type,date,url,text,user,user_url,user_location,followers,following,account_creation_date,tweet_likes,quotes,retweets,country,antisemitic_post,non_antisemitic_post
tweet,2023-07-19 22:33:14+00:00,https://twitter.com/VP/status/1681794353004437506,"The United States and Israel have been proud and steadfast partners for 75 years. 

Today, our partnership continues as we work together to address the climate crisis. https://t.co/GQ2uCJfYZk",VP,https://x.com/VP,Unknown,14475053,6,2016-11-29,3350,102,615,Unknown,False,True
tweet,2023-07-17 22:23:39+00:00,https://twitter.com/DrEliDavid/status/1681067163057004544,"Cardiac arrest diagnosis in Israel 🇮🇱
What could have possibly caused the huge surge in 2021 and 2022? 🧐
_ https://t.co/6w1TpBeVuy",DrEliDavid,https://x.com/DrEliDavid,🌍,599154,5904,2016-11-22,11304,323,4758,Unknown,False,True
tweet,2023-07-20 01:44:35+00:00,https://twitter.com/POTUS/status/1681842507917807618,"Yesterday, I met with President Herzog of Israel to celebrate Israel’s 75th anniversary and discuss key issues of mutual concern.

President Herzog, I look forward to strengthening our partnership as we work to address our shared global challenges. https://t.co/F8gzhDTh5g",POTUS,https://x.com/POTUS,Unknown,34844734,5,2021-01-13,5209,117,905,Unknown,False,True
tweet,2023-07-20 14:49:17+00:00,https://twitter.com/realbassemeid/status/1682039983652339718,"I’m a Palestinian peace activist, @AOC, and you’re wrong. The only people calling Israel an apartheid state are trying to promote antisemitism around the world. https://t.co/UhS5kRiWPv",realbassemeid,https://x.com/realbassemeid,Jerusalem,37655,1310,2014-01-08,3278,118,934,Israel,False,True
tweet,2023-07-18 23:07:27+00:00,https://twitter.com/POTUS/status/1681440576216915969,"Today, I welcomed President Herzog of Israel to the White House to celebrate the close bond between our nations based on shared interests and democratic values. https://t.co/WjALKiCOKP",POTUS,https://x.com/POTUS,Unknown,34844734,5,2021-01-13,7418,223,968,Unknown,False,True
tweet,2023-07-04 13:39:16+00:00,https://twitter.com/richimedhurst/status/1676224155778269184,"No, not Ukraine.

Jenin, Palestine.

No condemnation, no front-page news. 

Israel killed 10 Palestinians, half of them teenagers. Hundreds wounded and thousands had to flee their homes. Israel even bulldozed water and electricity pipes.
What kind of depraved behavior is this? https://t.co/aamp02Jwk0",richimedhurst,https://x.com/richimedhurst,youtube.com/richardmedhurst,408461,856,2019-07-29,9764,193,5353,Unknown,False,True
tweet,2023-07-06 06:22:50+00:00,https://twitter.com/MeghUpdates/status/1676839100807249926,Teaching starts at early age: Viral video from Israel shows Palestine father teaching his kid to throw stones on IDF troopers and testing their patience amidst mob's provocation https://t.co/6Se8Iy4KGg,MeghUpdates,https://x.com/MeghUpdates,Turn on Notification 🔔,403621,393,2019-03-22,3521,78,1486,Unknown,False,True
tweet,2023-07-16 06:31:35+00:00,https://twitter.com/AJEnglish/status/1680465182961594368,"""We know that Israel wants all of Palestine.""

A Palestinians resistance fighter who lives in the embattled Jenin refugee camp talks about his unwavering dedication to fight Israeli occupation ⤵️ https://t.co/67nhEvrVnH",AJEnglish,https://x.com/AJEnglish,"Doha, Qatar",8855472,249,2007-04-17,2538,45,885,Qatar,False,True
tweet,2023-07-03 15:24:31+00:00,https://twitter.com/pmofa/status/1675888256838164480,The State of Palestine urgently calls upon the international community to immediately intervene to stop Israel’s aggression and ongoing onslaught against occupied Jenin refugee camp; https://t.co/okiAb6SLqy,pmofa,https://x.com/pmofa,Ramallah- Palestine,70832,483,2012-07-11,9599,239,5984,Palestine,False,True
tweet,2023-07-12 18:30:00+00:00,https://twitter.com/MiddleEastEye/status/1679196424355950592,"“There is no other way to define the regime that Israel has imposed on the Palestinians, which is apartheid by default, other than an open air prison.”

UN Special Rapporteur Francesca Albanese said on Tuesday that Israel has turned occupied Palestine into an open-air prison https://t.co/RZoV1aF5s8",MiddleEastEye,https://x.com/MiddleEastEye,Unknown,506994,276,2014-03-05,2459,68,1659,Unknown,False,True
tweet,2023-07-04 10:15:00+00:00,https://twitter.com/MiddleEastEye/status/1676172751500095489,"📽️ For decades, the BBC’s editorial policy in reporting on Israel and Palestine has consistently chosen the side of the oppressor, often not even by adopting the impartiality the corporation claims as the bedrock of its journalism, argues journalist and writer @Jonathan_K_Cook 👇 https://t.co/sBeDuSF1Hy",MiddleEastEye,https://x.com/MiddleEastEye,Unknown,506994,276,2014-03-05,1321,69,907,Unknown,False,True
tweet,2023-07-04 21:30:00+00:00,https://twitter.com/MiddleEastEye/status/1676342621826867200,"📽️The BBC’s reporting on Israel and Palestine regularly chooses language and terminology whose effect is to trick its audience into siding with Israeli state oppression, argues journalist and writer @Jonathan_K_Cook 👇 https://t.co/aoC30a62QR",MiddleEastEye,https://x.com/MiddleEastEye,Unknown,506994,276,2014-03-05,1013,41,681,Unknown,False,True
tweet,2023-07-05 19:46:27+00:00,https://twitter.com/antisemitism/status/1676678951446495232,"This is appalling.

Tonight, demonstrators chanted “From the river to the sea, Palestine will be free” in central London.

The chant only makes sense as a call for the destruction of the world’s only Jewish state — and its replacement with a State of Palestine — and is thus an attempt to deny Jews, uniquely, the right to self-determination, which is a breach of the International Definition of Antisemitism.",antisemitism,https://x.com/antisemitism,United Kingdom,62019,9,2014-08-03,634,43,159,United Kingdom,False,True
tweet,2023-07-05 17:26:03+00:00,https://twitter.com/Hamza_a96/status/1676643615903195148,The message from London is unambiguous: Israel is a terrorist state. Solidarity with Palestine today and everyday 🇵🇸 https://t.co/zUZVwZfIRr,Hamza_a96,https://x.com/Hamza_a96,London,18966,4617,2017-12-10,1443,17,460,United Kingdom,False,True
tweet,2023-07-15 07:59:11+00:00,https://twitter.com/OnlinePalEng/status/1680124838013198336,Fans of Israeli Maccabi Haifa soccer team attacked fans of Malta's Hamrun Spartans after chanting for Palestine during an away football match. https://t.co/XMt9Ydqyhl,OnlinePalEng,https://x.com/OnlinePalEng,Global ,343638,310,2020-10-20,1721,50,856,Unknown,False,True
tweet,2023-07-21 19:56:04+00:00,https://twitter.com/palinfoen/status/1682479574054055936,Palestine 🇵🇸 will be free. https://t.co/b4L7fVc9fF,palinfoen,https://x.com/palinfoen,Palestine,92000,649,2011-06-28,1661,11,393,Unknown,,
tweet,2023-07-03 22:01:10+00:00,https://twitter.com/DaithiDoolan/status/1675988077012037632,"Shame on you Israel! Tonight 3,000 people flee Jenin. These are refugees fleeing a refugee camp. Shame on you who support Israel, fund Israel, arm Israel, apologise for Israel #Palestine #IsraeliTerrorism https://t.co/NPbRuaEluw",DaithiDoolan,https://x.com/DaithiDoolan,"Droimneach, Átha Cliath",6747,6531,2012-07-25,546,10,165,Ireland,False,True
tweet,2023-07-09 12:12:22+00:00,https://twitter.com/TheSkotia/status/1678014227255119872,"“Are we the city of Nelson Mandela Place or of Glassford Street?” 

At #TRNSMT yesterday, @DeclanWelsh demanded Glasgow stand in solidarity with the people of Palestine, oppose the anti-boycott bill and support @BDSmovement. 

#FreePalestine🇵🇸 (1/2) https://t.co/1NE59JzLaP",TheSkotia,https://x.com/TheSkotia,Scotland,13395,12,2018-06-05,933,79,321,United Kingdom,True,False
tweet,2023-07-16 15:03:53+00:00,https://twitter.com/OnlinePalEng/status/1680594105628254210,"Supporters in Munich, Germany chanted ""Free Palestine"" as the Munich prosecutor's office threatened Ska Punk Band if they sing ""Intifada"" song, they will stop the concert and arrest everyone, musicians, technicians and festival organizers. https://t.co/SjnrVy0gnc",OnlinePalEng,https://x.com/OnlinePalEng,Global ,343638,310,2020-10-20,1945,33,817,Unknown,False,True
tweet,2023-07-26 23:25:32+00:00,https://twitter.com/ZazaFL/status/1684344230410346498,"My timeline is Palestine, socialist, feminist, pro trans, anti racist, eco socialist, Marxist, anti colonialism, anti borders, pro refugees, housing,  health activism and I've never seen an evening where *everyone* is tweeting about one person -Sinéad O’Connor. She was a giant 💔 https://t.co/mOvhXC3mCe",ZazaFL,https://x.com/ZazaFL,"Jerusalem, Palestine",4013,4316,2010-10-26,7915,29,854,Unknown,False,True
tweet,2023-07-24 18:05:38+00:00,https://twitter.com/WarMonitors/status/1683538949464047624,"⚡️Car runs over zionist settlers near Kfar Saba, occupied Palestine, moments ago

https://t.co/ylWQY6hIYQ",WarMonitors,https://x.com/WarMonitors,Lebanon,1028515,98,2021-05-13,3047,94,590,Lebanon,False,True
tweet,2023-07-16 02:21:31+00:00,https://twitter.com/sarabahaa94/status/1680402250269597696,Good morning from occupied #Palestine ✌️🇵🇸 https://t.co/QEldkJqp5k,sarabahaa94,https://x.com/sarabahaa94,GAZA,140919,6562,2012-12-07,825,7,125,Palestine,False,True
tweet,2023-07-25 16:33:29+00:00,https://twitter.com/MintPressNews/status/1683878144648917017,"""The slaughter of children from the air in Jenin was not self-defence.""

Irish MEP Clare Daley calls out the EU's silence on Palestine and discredits the notion that Israel was acting in self-defence. https://t.co/bSHkg5CpZq",MintPressNews,https://x.com/MintPressNews,Correspondents everywhere,220556,387,2011-11-17,2422,55,1236,Unknown,False,True
tweet,2023-07-28 04:12:00+00:00,https://twitter.com/SaraReyi/status/1684778707452637184,Good morning from the eternal capital of Palestine https://t.co/bWxO9jTLwI,SaraReyi,https://x.com/SaraReyi,Unknown,84454,3462,2020-12-21,989,4,166,Unknown,False,True
tweet,2023-07-26 08:35:21+00:00,https://twitter.com/FiorellaIsabelM/status/1684120208892387329,"While RFK acknowledged Israel has nuclear weapons he either naively or disingenuously pretends “Israel is not going to use their nuclear weapon unless they’re attacked…”because Israel doesn’t attack Syria, Iran &amp; Palestine UNPROVOKED on the daily. https://t.co/xDhGpEapPT",FiorellaIsabelM,https://x.com/FiorellaIsabelM,Always traveling ✈️,190960,2656,2009-06-08,571,13,183,Unknown,False,True
tweet,2023-07-20 12:52:43+00:00,https://twitter.com/dylanotes/status/1682010649797226497,"Mere hours after Israel’s president met with @POTUS, @VP and @SecBlinken and addressed Congress, the Israeli government bulldozed the farming plot of a Palestinian community in the occupied West Bank.

https://t.co/2nEMlfqjkF",dylanotes,https://x.com/dylanotes,"Washington, DC",11105,1999,2012-12-27,2644,293,1748,United States of America,False,True
tweet,2023-07-25 16:08:42+00:00,https://twitter.com/HenMazzig/status/1683871907890753537,"I’ve spent most of my adult life fighting against the hatred of Jews around the world. On college campuses and online I was called a murderer, war criminal, and worse… Guess what? It never stopped me. I never gave up fighting for Israel’s right to exist as a Jewish and democratic state. 

I will continue fighting for the homeland I love, the place that saved my grandparents as they escaped genocide, and for my people who have been abused and killed at every turn of history. So you can be damn sure that I would never let any politician, Israeli or not, now or ever, destroy the place I called home. 

We shall overcome 🇮🇱

Picture: Masada, Israel",HenMazzig,https://x.com/HenMazzig,Tel Aviv + London | he/him,206961,1792,2013-08-20,1762,21,139,Unknown,False,True
tweet,2023-07-25 16:31:05+00:00,https://twitter.com/KenRoth/status/1683877543483518985,"As Netanyahu undermines Israel's democracy at home, let's not forget the people of Gaza, who have lived under the Israeli government's devastating blockade for 18 years. @EuroMedHR provides a timeline for this open-air prison. https://t.co/KOpRVUZtXU",KenRoth,https://x.com/KenRoth,New York and Geneva,607846,1174,2008-12-03,629,16,346,Unknown,False,True
tweet,2023-07-29 09:08:42+00:00,https://twitter.com/ShivAroor/status/1685215762242514944,"A gracious, dignified statement from the Israel Embassy on Bollywood film Bawaal’s dimwitted use of the Holocaust as a metaphor in dialogue. An empathetic willingness to educate rather than throw a fit. Kudos to Amb. @NaorGilon &amp; his team. https://t.co/DH6QhIEDQ6",ShivAroor,https://x.com/ShivAroor,Delhi,1142471,451,2010-05-01,3426,28,619,India,False,True
tweet,2023-07-25 15:26:29+00:00,https://twitter.com/ianbremmer/status/1683861285430087680,"covers of israel’s newspapers:
‘a dark day for israeli democracy’ https://t.co/a3DiuHhB8F",ianbremmer,https://x.com/ianbremmer,Unknown,778361,1703,2009-07-28,2522,62,620,Unknown,False,True
tweet,2023-07-24 13:51:30+00:00,https://twitter.com/AsaWinstanley/status/1683474994737696769,"My book is surging back to the top of the Amazon charts again today after my cancellation by @UniteSharon and @gailcartmail at the instigation of the Israel lobby. 

I guess the “Campaign Against @Antisemitism” just wants me to keep making money. 🤷 https://t.co/sdJuvlkrNk",AsaWinstanley,https://x.com/AsaWinstanley,"London, UK",105389,2966,2009-09-17,1832,24,911,United Kingdom,False,True
tweet,2023-07-23 13:41:32+00:00,https://twitter.com/KenRoth/status/1683110096702775296,"1,000+ people have retweeted this summary of @NickKristof 's excellent article on why it is time to rethink the annual $3.8 billion in US military aid to Israel -- it is a rich country, and the aid makes the US complicit in Israeli abuse -- but someone didn't want you to see it. https://t.co/gRZTmHnVZP",KenRoth,https://x.com/KenRoth,New York and Geneva,607846,1174,2008-12-03,661,13,290,Unknown,False,True
tweet,2023-07-16 12:29:14+00:00,https://twitter.com/amuse/status/1680555185687371776,"HYPOCRISY: Democrat Rep. Pramila Jayapal called RFK an antisemite before she said, ""We have been fighting to make it clear that Israel is a racist state!""
 https://t.co/A9A6fcdpNw",amuse,https://x.com/amuse,United States of America,318711,485,2007-04-11,2842,94,1011,United States of America,False,True
tweet,2023-07-24 20:37:39+00:00,https://twitter.com/Joyce_Karam/status/1683577203747897345,"‼️Fmr Israeli PM Olmert not mincing his words, says #Israel “going into a civil war now” after Netanyahu &amp; Knesset vote on Judicial bills weakening courts. “Not something we can tolerate”: 
 https://t.co/L3aEd68QY9",Joyce_Karam,https://x.com/Joyce_Karam,"Washington, DC",166424,2986,2009-05-25,1333,81,709,United States of America,False,True
tweet,2023-07-24 13:50:34+00:00,https://twitter.com/brhodes/status/1683474758015254530,10 years ago if you said Bibi was eroding democracy and destroying any hope of a Palestinian state you were way out of the DC mainstream. The US political refusal to have honest conversations (which Israelis themselves have!) is really bad for Israel and U.S. interests,brhodes,https://x.com/brhodes,"Washington, DC",548470,2152,2017-01-14,1896,23,443,United States of America,False,True
