Unnamed: 0.1,Unnamed: 0,type,date,url,text,user,user_url,user_location,followers,following,account_creation_date,tweet_likes,quotes,retweets,antisemitic_post,non_antisemitic_post,country
217,225,tweet,2023-10-26 14:11:19+00:00,https://twitter.com/VersoBooks/status/1717544441076957372,"We have collated free resources that offer a clear history of the occupation, Israel's military industrial complex, and this latest explosion of violence in Gaza.\n\nThis includes 6 free ebooks:",VersoBooks,https://x.com/VersoBooks,London & New York,137534,5340,07/03/2009,4907,191,4195,FALSE,TRUE,Unknown
218,226,tweet,2023-10-28 19:22:34+00:00,https://twitter.com/HadiNasrallah/status/1718347544340656355,"Some of you here want Palestinians to surrender their weapons and rely on you to free Palestine with articles, infographics and vibes. Well that’s not gonna happen. And if you don’t support armed resistance against a genocidal occupation, you might as well stand with Israel.",HadiNasrallah,https://x.com/HadiNasrallah,Mount Galilee,137258,357,04/02/2012,7719,99,3072,TRUE,FALSE,Unknown
219,227,tweet,2023-10-28 19:23:09+00:00,https://twitter.com/soit_goes/status/1718347692185616501,Thousands of Chicagoans are in the streets demanding a ceasefire and an end to Israel's occupation of Palestine. https://t.co/oIwimz2Q8d,soit_goes,https://x.com/soit_goes,#FreedomSquare,16529,1938,31/03/2012,8163,49,2616,TRUE,FALSE,Unknown
220,229,tweet,2023-10-29 21:33:58+00:00,https://twitter.com/israel_advocacy/status/1718742999591456921,"We asked if protesters who chant ""from the river to the sea"" could name the river.…\n\n…they couldn't🤦‍♂️ https://t.co/dSjYLIm9MJ",israel_advocacy,https://x.com/israel_advocacy,Unknown,91919,747,29/05/2015,7820,616,2348,FALSE,TRUE,Unknown
221,230,tweet,2023-10-26 01:05:26+00:00,https://twitter.com/MargBarAmerica/status/1717346664589983809,any liberal mad about “from the river to the sea” was one Incident away from being an all lives matter person in 2020,MargBarAmerica,https://x.com/MargBarAmerica,los angeles,72552,1546,02/11/2008,25310,44,3097,FALSE,TRUE,United States of America
222,231,tweet,2023-10-21 16:40:54+00:00,https://twitter.com/MiddleEastEye/status/1715770145107239146,"Central London saw over 300,000 gather in a massive protest against Israel's actions in Gaza. Amidst debates, the chant ""from the river to the sea, Palestine will be free"" was dominant. The Met Police assured no arrests for chanting the slogan. https://t.co/GTxpee9GMv",MiddleEastEye,https://x.com/MiddleEastEye,Unknown,494429,274,05/03/2014,6257,188,3149,TRUE,FALSE,Unknown
223,232,tweet,2023-10-27 20:11:54+00:00,https://twitter.com/yasaritaa/status/1717997572780908619,completely in awe of this bravery! do you know what it takes to do this is in the face of an occupier like isr*el? what these people are risking? from the river to the sea ♥️,yasaritaa,https://x.com/yasaritaa,Unknown,1904,881,15/11/2014,76883,116,27339,TRUE,FALSE,Unknown
224,234,tweet,2023-11-05 05:47:44+00:00,https://twitter.com/SanaSaeed/status/1721041588787216473,All this “from the River to the sea is genocidal” discourse is incredible when we actually have a real instance of one ethnic group being kept imprisoned in one location while having their entire bloodlines wiped out in a campaign of bombing & starvation by another ethnic group.,SanaSaeed,https://x.com/SanaSaeed,the worst timeline,147701,996,17/03/2009,23736,126,7031,FALSE,TRUE,Unknown
225,235,tweet,2023-10-07 12:56:44+00:00,https://twitter.com/hayxtt/status/1710640301985964258,Palestine will be free from the river to the sea 🇵🇸❤️,hayxtt,https://x.com/hayxtt,Somalia state-affiliated media,28762,1007,25/05/2019,5180,24,991,TRUE,FALSE,Somalia
226,236,tweet,2023-10-19 11:55:00+00:00,https://twitter.com/grey_jarvis/status/1714973418511065588,"videos like this are so important, especially as the media keeps trying to dehumanise palestinians. i love palestinian joy. i pray that the ppl in this video are safe n that one day they will be free. from the river to the sea 🇵🇸❤️",grey_jarvis,https://x.com/grey_jarvis,she / they,28394,26470,24/11/2014,243692,208,108134,TRUE,FALSE,Unknown
227,237,tweet,2023-11-02 15:22:57+00:00,https://twitter.com/zaytoonbooks/status/1720099182235746642,"our book, From The River To The Sea, a book about Palestinian culture and the beauty of our culture is being attacked on Amazon. 100% of profits from this book are being donated, don’t let them silence our stories. https://t.co/acHTgyJl9a",zaytoonbooks,https://x.com/zaytoonbooks,Unknown,92,2,25/07/2021,8555,104,6085,FALSE,TRUE,Unknown
228,238,tweet,2023-10-29 00:03:03+00:00,https://twitter.com/killerguerilla/status/1718418128923770903,"The zionists who claim ""from the river to the sea"" is genocidal don't have shit to say about ""death to Arabs""",killerguerilla,https://x.com/killerguerilla,Unknown,22269,1287,19/01/2020,25514,48,8874,TRUE,FALSE,Unknown
229,239,tweet,2023-10-08 18:16:11+00:00,https://twitter.com/ScottishCommie/status/1711083080792838450,"All of the Palestinian organisations fighting Israel\n- Hamas\n- PFLP\n- DFLP\n- Mujahidden Brigades\n- Saraya Al-Quds\n- Al-Nasser Salah Al-Deen Brigades\n- Al-Aqsa Martyrs Brigades\n- Lions Den\n- Night Riots\n\nMake no mistake, this is a mass movement. From the river to the sea",ScottishCommie,https://x.com/ScottishCommie,Unknown,20314,800,11/08/2020,5371,43,726,FALSE,TRUE,Unknown
230,240,tweet,2023-10-23 19:02:00+00:00,https://twitter.com/ajplus/status/1716530427807301657,"Why are some governments trying to ban this Palestinian chant? \n\nAnd what does “From the river to the sea, Palestine will be free” actually mean? https://t.co/Slqn0QnDrg",ajplus,https://x.com/ajplus,"Washington, DC",1288727,343,01/02/2010,5248,203,3496,TRUE,FALSE,United States of America
231,242,tweet,2023-10-31 00:13:56+00:00,https://twitter.com/PhilipProudfoot/status/1719145643673850108,"It is nauseating that people pretend the slogan ""from the river to the sea"" is a chant for ""removing all Jewish people from Israel"" while, at the same time, this is explicitly what Israel has literally been *trying to do* with Palestinians since 1946. https://t.co/umwkDS3Itk",PhilipProudfoot,https://x.com/PhilipProudfoot,Brighton/Beirut,67095,2608,19/03/2021,3799,39,1754,TRUE,FALSE,Unknown
232,243,tweet,2023-11-05 00:54:44+00:00,https://twitter.com/AsraNomani/status/1720967851064823875,"🧵 Remember this day. Nov. 4, 2023. 5:41 PM. The Woke Army is at the White House. “From the river to the sea, Palestine will be free,” they bellowed in the war chant that means only one thing: the annihilation of Jews in the state of Israel. \n\nI stood with my back pinned against the black steel fence between the crowd on Pennsylvania Avenue and the White House, as the anti-Israel, pro-Hamas crowd chanted, “Allahu Akbar! Allahu Akbar!” Allah is great. \n\nThey shouted the shahada, the Muslim proclamation of faith, too. The call to prayer for the maghrib sunset prayer broke through the chants. And the crowd held signs from the Party for Socialism and Liberation. They shouted for the intifada. And trashed the White House lawn with water bottles and posters thrown over the fence. They painted the pillars to the security gates with red paint of “blood” hand prints.\n\nThere is a bloodlust for Israel and Jews. It made my eyes widen, my stomach sick and my heart pulse. It’s staged political theater, socialists bussed in from New York and Muslims ascending from mosques. \n\nWe Muslim reformers and ex-Muslims @DrZuhdiJasser @Ayaan @YasMohammedxx @Raheelraza @TheMuslimReform @CLARITyCoaltion tried a 1,000 times to warn the Democratic Party and liberals they had forged an unholy alliance with Islamists but they did it. Now the crowd has a bloodlust for “Genocide Joe” Biden. I’ll put the snapshots from the day here. \n\nIf you had any naïveté that Jews or Israels could negotiate with the revolutionaries in the red-green alliance of leftists and Islamists, I can tell you: no way. The Biden administration will have to surrender Israel and Jews to the Woke Army. That’s the only deal they will accept. There is no negotiation. There was not a single word for the Jews slaughtered by Hamas.\n\nI know this after today: the Hamas terrorist murders did not result in shame; it stoked a blood lust among anti-Israel groups from the Socialists to the Islamists to destroy Israel. There is no middle ground with them.",AsraNomani,https://x.com/AsraNomani,"Washington, DC",131131,10462,08/06/2009,4487,190,1838,TRUE,FALSE,United States of America
233,244,tweet,2023-11-06 13:49:43+00:00,https://twitter.com/BayanPalestine/status/1721525272174809462,"Yes, I would love to explain what “From the river to the sea” means, but right now we’re busy burying children in mass graves in #Gaza.",BayanPalestine,https://x.com/BayanPalestine,"Gaza, Palestine",119445,184,30/08/2010,27503,114,10490,TRUE,FALSE,Palestine
234,245,tweet,2023-11-05 15:50:41+00:00,https://twitter.com/EgyptsBeer/status/1721193326097915977,"They don't want you to say Allah Akbar, shahid (martyr), Nakba, From the River to the Sea, Free Palestine, apartheid, genocide, occupation, colonialism, ethnic cleansing, ceasefire, don't fucking kill kids, stop\n\nThey don't want you to say anything",EgyptsBeer,https://x.com/EgyptsBeer,Unknown,6325,1001,01/12/2019,16486,100,6517,FALSE,TRUE,Unknown
235,247,tweet,2023-11-03 20:49:30+00:00,https://twitter.com/m7mdkurd/status/1720543749531484433,"TV hosts interrogate activists about ""from the river to the sea,"" but won't mention airstrikes. Magazines condemn removing posters, but no airstrikes on the cover. Writers criticize solidarity rhetoric. But airstrikes? Airstrikes—i.e. systemic violence—are only ever a footnote.",m7mdkurd,https://x.com/m7mdkurd,Sheikh Jarrah / New York,389839,516,17/11/2020,8274,35,4112,FALSE,TRUE,Unknown
236,248,tweet,2023-11-04 21:54:20+00:00,https://twitter.com/jacksonhinklle/status/1720922451922579914,🚨🇮🇱 I haven’t seen ANY PROTESTS of this size for the ZIONIST OCCUPATION!\n\n🇺🇸 Let alone in the heart of America’s capital. https://t.co/p22CfhMf4Q,jacksonhinklle,https://x.com/jacksonhinklle,"Miami, FL",2518097,363,18/07/2019,19260,149,6260,TRUE,FALSE,United States of America
237,249,tweet,2023-10-07 06:38:23+00:00,https://twitter.com/angeloinchina/status/1710545086562570541,🏴‍☠🇵🇸 The Zionist occupation army evacuates air bases approached by Al-Qassam elements in the Gaza Strip https://t.co/VFS92Ahtgv,angeloinchina,https://x.com/angeloinchina,Hong Kong,199209,5947,17/07/2020,1795,75,577,TRUE,FALSE,Hong Kong
238,250,tweet,2023-10-21 11:51:13+00:00,https://twitter.com/AOAltwaijri/status/1715697244974842356,"Zionist occupation soldiers read the combat texts from the Torah, which command the killing of children, women, men, and even animals.\n They declared it a religious war that the West blesses and supports.\n #Gaza_is_annihilated #Gaza_under_the_bombardment https://t.co/NXD7dmcP3B",AOAltwaijri,https://x.com/AOAltwaijri,Unknown,167595,197,28/01/2015,3740,743,3031,TRUE,FALSE,Unknown
239,251,tweet,2023-11-05 06:15:48+00:00,https://twitter.com/TorahJudaism/status/1721048652469158349,"This video was recorded while the occupying and thieving Zionist Israelis were trying to steal the garden of a Palestinian woman.\n\nJews mourn the occupation and Holocaust of Palestine, which has continued for more than 75 years.\n\nZionist Terrorism\n\nZionists are not Jews.\n\nZionists are devils who oppose G-d and the Torah and commit all kinds of sins prohibited by the Torah.\n\nZionists killed innocent people, exiled them, stole their homes and property, Zionists they are devils with pure evil in their hearts.",TorahJudaism,https://x.com/TorahJudaism,Unknown,252076,837,07/12/2022,11523,562,7344,TRUE,FALSE,Unknown
240,252,tweet,2023-10-07 12:06:37+00:00,https://twitter.com/HadiNasrallah/status/1710627687767621763,Zionists sharing pictures of Palestinian children celebrating the attacks against Israel to justify their death by occupation forces thinking we forgot about Israeli children signing their names on missiles dropped on Lebanese children in 2006. https://t.co/EDbLaV4qcQ,HadiNasrallah,https://x.com/HadiNasrallah,Mount Galilee,137258,357,04/02/2012,20793,281,7371,TRUE,FALSE,Unknown
241,253,tweet,2023-10-15 07:13:10+00:00,https://twitter.com/DrLoupis/status/1713452943419101496,Orthodox Jew explains why they are against the Zionist State of Israel.🇵🇸\n\n-The 75 years long occupation.\n-The Cruelty.\n-The Nakba. \n\nPure evil.🇮🇱 https://t.co/ZV2DGwhYbz,DrLoupis,https://x.com/DrLoupis,"København, Danmark",1248951,752,07/10/2021,33511,997,15987,TRUE,FALSE,Danmark
242,254,tweet,2023-10-10 23:33:24+00:00,https://twitter.com/Sprinterfactory/status/1711887687282458959,"Jewish rabbi: We are with the Palestinian government and the Palestinian people. Before the occupation of Palestine by the Zionists, the Jews lived in peace and harmony with the Muslims. Our wish is the re-establishment of the Palestinian state. https://t.co/FyvPySivNG",Sprinterfactory,https://x.com/Sprinterfactory, 💞💞💞,533646,950,14/05/2019,45022,1205,17512,TRUE,FALSE,Unknown
243,255,tweet,2023-10-08 10:48:28+00:00,https://twitter.com/Moazzam_Begg/status/1710970408919351770,"""This is exactly like the Warsaw Ghetto uprising. This is the #Gaza Ghetto uprising against 100 years of European and #Zionist colonialist occupation.""\n\nIf there's one BBC interview with a #Palestinian you must watch that explains what's happening in Gaza this is it. Watch, absorb and share.\n\n#PalestineUnderAttack \n#AlAqsaFlood",Moazzam_Begg,https://x.com/Moazzam_Begg,Birmingham,76771,511,08/11/2009,4181,114,1822,TRUE,FALSE,United Kingdom
244,256,tweet,2023-10-13 22:56:47+00:00,https://twitter.com/ariel_koko/status/1712965637306548554,"NOW\n\nWe’re anti-Zionist Jews locking themselves up outside Nancy Pelosi’s office in SF\n\nThis genocide must end, the US is standing by as Gaza is annihilated, our representatives are responsible\n\nWE are responsible \n\nEnd the genocide, end the occupation https://t.co/gty2VxHIg8",ariel_koko,https://x.com/ariel_koko, ,15019,1744,11/01/2015,11769,183,3845,TRUE,FALSE,Unknown
245,257,tweet,2023-11-01 14:02:12+00:00,https://twitter.com/TorahJudaism/status/1719716470697996456,"Occupation terror of Zionists in Palestine:\n\nYaakov, the occupying Zionist who came from America and wants to take away a Palestinian woman's house by force, tells the woman that they will kick you out of here anyway, if I don't steal, others will come and steal it.\n\nThose who abandon Judaism and choose Zionism as their religion are never Jews. In Judaism, he says, you will not steal, you will get on well with your neighbor. But the Zionists ignore the Torah, commit all kinds of immorality, and then turn around and claim to be Jews.",TorahJudaism,https://x.com/TorahJudaism,Unknown,252076,837,07/12/2022,8096,725,5035,TRUE,FALSE,Unknown
